1,https://github.com/hussainashiqktk/linkSqueezer/edit/main/README.md,sqz.ly/NONQQ,thisRepo
2,https://forums.oracle.com/ords/apexds/post/jar-file-from-netbeans-won-t-run-when-doubleclicked-6938,sqz.ly/PUVNO,error in Jar
3,https://www.youtube.com/watch?v=qeGnLKNN1IY&list=RDMMh6lHUn20J5g&index=14,sqz.ly/POOTU,a song
4,https://docs.oracle.com/javase/tutorial/uiswing/lookandfeel/plaf.html,sqz.ly/ORTTQ,Java Help
5,https://www.dictionary.com/browse/test,sqz.ly/NRMOQ,dictionary
6,https://intellipaat.com/blog/cyber-security-project-ideas/?US,sqz.ly/OONSN,ideas
7,https://github.com/hussainashiqktk/linkSqueezer/edit/main/README.md,sqz.ly/NONQQ,sdsa
8,https://github.com/hussainashiqktk/linkSqueezer/edit/main/README.md,sqz.ly/NONQQ,test
